code_dep,departement,nom,slug,nom_geocodage,type_precis,tags_architecture,tags_cadre,score_esthetique,score_notoriete,plus_beaux_villages,description_courte,activites_notables,lat,lng,population,categorie_taille,unesco,site_classe
73,Savoie,Arêches-Beaufort,areches-beaufort,,Village montagnard,savoyard,haute_montagne,7,7,,Charmant village savoyard célèbre pour le fromage de Beaufort.,"Ski, Visite de fromageries",45.708567,6.569497,1989,village,,
73,Savoie,Mont Revard,mont-revard,,Montagne,,haute_montagne,8,5,,Sommet imposant offrant une vue panoramique sur le Lac du Bourget et les Alpes.,"Randonnée, Ski nordique",45.553734,6.785867,813,village,,
73,Savoie,Yvoire,yvoire,,Village médiéval,"medieval, savoyard",lac,9,3,,"Superbe village médiéval au bord du Lac Léman, connu pour ses jardins et son château.","Visite des jardins, Promenades au bord du lac",45.566267,5.920364,59964,grande_ville,,
74,Haute-Savoie,Sixt-Fer-à-Cheval,sixt-fer-a-cheval,,Plus Beaux Villages de France,savoyard,haute_montagne,9,5,oui,"Situé au cœur des montagnes, Sixt-Fer-à-Cheval est célèbre pour ses cascades impressionnantes et ses paysages alpins.","Randonnée dans la Réserve Naturelle de Sixt, Cascade du Rouget",46.05529,6.775663,736,village,,
74,Haute-Savoie,Yvoire,yvoire,,Plus Beaux Villages de France,"medieval, fortifie",lac,10,3,oui,"Yvoire est un village médiéval pittoresque au bord du lac Léman, connu pour ses jardins fleuris et son château.","Visite du Jardin des Cinq Sens, Balade le long du lac",46.370293,6.325486,1046,village,,
74,Haute-Savoie,Annecy,annecy,,Cité de caractère,"belle_epoque, savoyard","lac, moyenne_montagne",10,2,,"Surnommée la Venise des Alpes, Annecy séduit avec ses canaux, son lac cristallin et sa vieille ville.","Palais de l'Île, Château d'Annecy",45.899185,6.123801,132117,grande_ville,,
74,Haute-Savoie,Chamonix,chamonix,,Ville de montagne,savoyard,haute_montagne,9,2,,"Station de ski renommée, Chamonix offre de magnifiques vues sur le Mont Blanc.","Aiguille du Midi, Train du Montenvers",45.92307,6.869984,8705,petite_ville,,
74,Haute-Savoie,Samoëns,samoens,,Village de montagne,savoyard,haute_montagne,8,5,,Charmant village alpin connu pour son église ancienne et son artisanat traditionnel.,"Jardin botanique alpin La Jaysinia, Marché artisanal",46.083347,6.726125,2203,petite_ville,,
74,Haute-Savoie,Megève,megeve,,Station de ski,savoyard,haute_montagne,8,3,,Destination chic offrant des pistes de ski renommées et un centre historique plein de charme.,"Patinoire de Megève, Télécabine du Jaillet",45.856953,6.618048,2893,petite_ville,,
74,Haute-Savoie,Thonon-les-Bains,thonon-les-bains,,Ville thermale,belle_epoque,lac,7,4,,"Ville thermale au bord du lac Léman, connue pour ses vues panoramiques et ses établissements de bien-être.","Château de Ripaille, Thermes de Thonon",46.37122,6.479174,37928,ville_moyenne,,
74,Haute-Savoie,Évian-les-Bains,evian-les-bains,,Station thermale,"art_deco, belle_epoque",lac,9,3,,"Renommée pour ses eaux minérales, Évian est une belle ville thermale au bord du lac Léman.","Palais Lumière, Source Cachat",46.402027,6.59093,9267,petite_ville,,
74,Haute-Savoie,La Clusaz,la-clusaz,,Station de ski,savoyard,haute_montagne,8,5,,Station de ski conviviale avec des vues superbes sur les Aravis.,"Pistes de ski, Musée de la montagne",45.90488,6.425053,1623,village,,
74,Haute-Savoie,Le Grand-Bornand,le-grand-bornand,,Village de montagne,savoyard,haute_montagne,8,5,,Village authentique avec ses chalets et ses traditions alpines.,"Festival Au Bonheur des Mômes, Parcours de randonnée",45.94209,6.427212,2050,petite_ville,,
74,Haute-Savoie,Saint-Gervais-les-Bains,saint-gervais-les-bains,,Station thermale et de ski,belle_epoque,haute_montagne,8,6,,"Offrant des activités variées, Saint-Gervais est prisé pour ses thermes et ses sports d'hiver.","Tramway du Mont-Blanc, Thermes de Saint-Gervais",45.89227,6.712007,5755,petite_ville,,
74,Haute-Savoie,Vieux Annecy,vieux-annecy,Annecy,Vieille ville,"belle_epoque, savoyard","lac, moyenne_montagne",8,3,,"Charmante vieille ville d'Annecy, avec ses ruelles pavées et ses canaux.","Palais de l'Île, Marché de la vieille ville",45.899185,6.123801,132117,grande_ville,,
74,Haute-Savoie,Cordon,cordon,,Village,savoyard,haute_montagne,7,8,,"Connue comme le balcon du Mont-Blanc, Cordon offre des vues spectaculaires et une ambiance paisible.","Randonnées panoramiques, Visite de l'église baroque",45.921978,6.610289,998,village,,
74,Haute-Savoie,Abondance,abondance,,Village,savoyard,haute_montagne,7,7,,Village typique réputé pour son abbaye et son fromage d'Abondance.,"Abbaye d'Abondance, Randonnée sur les pistes de ski",46.280643,6.719883,1583,village,,
74,Haute-Savoie,Morzine,morzine,,Station de montagne,savoyard,haute_montagne,8,4,,"Station de sports d'hiver et d'été réputée, offrant de nombreuses activités de plein air.","Ski alpin, VTT",46.181156,6.705044,2658,petite_ville,,
74,Haute-Savoie,Manigod,manigod,,Village de montagne,savoyard,haute_montagne,7,9,,"Petit village alpin, apprécié pour son ambiance tranquille et ses paysages.","Randonnées, Produits locaux",45.860996,6.369526,1000,village,,
75,Paris,Tour Eiffel,tour-eiffel,null,Monument iconique,belle_epoque,plaine,10,1,,"Monument emblématique de Paris, offrant une vue panoramique sur la ville.","Ascension, Illuminations nocturnes",48.853495,2.348392,2103778,metropole,,
75,Paris,Cathédrale Notre-Dame de Paris,cathedrale-notre-dame-de-paris,null,Cathédrale gothique,gothique,plaine,10,1,,"Chef-d'œuvre de l'architecture gothique, en rénovation après l'incendie de 2019.","Visite des tours, Concerts",48.853495,2.348392,2103778,metropole,,
75,Paris,Musée du Louvre,musee-du-louvre,null,Musée,"renaissance, classique",plaine,10,1,,"Le musée le plus visité au monde, célèbre pour sa pyramide de verre.","Expositions d'art, Visite de la Joconde",48.853495,2.348392,2103778,metropole,,
75,Paris,Basilique du Sacré-Cœur,basilique-du-sacre-cur,null,Basilique,"romain, belle_epoque",colline,10,2,,"Située au sommet de la butte Montmartre, elle offre une vue magnifique sur Paris.","Visite intérieure, Panorama de Paris",48.853495,2.348392,2103778,metropole,,
75,Paris,Champs-Élysées,champs-elysees,null,Avenue,classique,plaine,10,2,,"Élue plus belle avenue du monde, elle relie l'Arc de Triomphe à la Place de la Concorde.","Shopping, Cafés",48.853495,2.348392,2103778,metropole,,
75,Paris,Opéra Garnier,opera-garnier,null,Opéra,baroque,plaine,9,3,,"Magnifique exemple de l'architecture du XIXe siècle, célèbre pour son grand escalier.","Ballet, Opéra",48.853495,2.348392,2103778,metropole,,
75,Paris,Musée d'Orsay,musee-dorsay,null,Musée,art_deco,plaine,9,3,,Musée abritant des œuvres d'art impressionnistes et post-impressionnistes.,"Expositions, Café au musée",48.853495,2.348392,2103778,metropole,,
75,Paris,Place des Vosges,place-des-vosges,null,Place,classique,plaine,9,4,,"Une des plus anciennes places de Paris, située dans le quartier du Marais.","Pique-nique, Visite du musée Victor Hugo",48.853495,2.348392,2103778,metropole,,
75,Paris,Montmartre,montmartre,null,Quartier,belle_epoque,colline,9,3,,Quartier célèbre pour son ambiance bohème et ses artistes de rue.,"Visite des ateliers, Cafés",48.853495,2.348392,2103778,metropole,,
75,Paris,Palais de Tokyo,palais-de-tokyo,null,Centre d'art,art_deco,plaine,8,4,,Centre d'art contemporain réputé pour ses expositions avant-gardistes.,"Expositions, Événements",48.853495,2.348392,2103778,metropole,,
75,Paris,Canal Saint-Martin,canal-saint-martin,null,Canal,,canal,8,5,,Lieu prisé des Parisiens pour une promenade paisible le long de ses berges.,"Promenade, Cafés",48.853495,2.348392,2103778,metropole,,
75,Paris,Bibliothèque François-Mitterrand,bibliotheque-francois-mitterrand,null,Bibliothèque,moderne,plaine,7,6,,Architecture audacieuse abritant des millions de documents.,"Lecture, Expositions temporaires",48.853495,2.348392,2103778,metropole,,
75,Paris,Parc des Buttes-Chaumont,parc-des-buttes-chaumont,null,Parc,,colline,7,6,,Parc vallonné offrant une vue surprenante sur Paris.,"Pique-nique, Randonnée",48.853495,2.348392,2103778,metropole,,
75,Paris,Père Lachaise,pere-lachaise,null,Cimetière,,plaine,7,4,,Célèbre cimetière où reposent de nombreuses personnalités.,"Visite des tombes, Balade",48.853495,2.348392,2103778,metropole,,
75,Paris,Quartier Latin,quartier-latin,null,Quartier,"classique, medieval",plaine,8,3,,Quartier historique vibrant connu pour ses universités et ses librairies.,"Visite de la Sorbonne, Cafés littéraires",48.853495,2.348392,2103778,metropole,,
75,Paris,Jardin du Luxembourg,jardin-du-luxembourg,null,Jardin,classique,plaine,8,4,,Grand jardin à la française apprécié pour son cadre paisible.,"Promenade, Salon de thé",48.853495,2.348392,2103778,metropole,,
75,Paris,Porte Saint-Denis,porte-saint-denis,null,Arc de triomphe,classique,plaine,7,7,,"Ancienne porte de Paris, emblème de la gloire militaire.","Photos, Marché local",48.853495,2.348392,2103778,metropole,,
75,Paris,Stade de France,stade-de-france,Saint-Denis,Stade,moderne,plaine,6,5,,Stade polyvalent accueillant des événements sportifs internationaux.,"Matchs, Concerts",48.863834,2.350057,2103778,metropole,,
75,Paris,Viaduc des Arts,viaduc-des-arts,null,Viaduc,,plaine,7,7,,Ancienne voie ferrée transformée en promenade et galeries d'art.,"Artisanat, Galeries",48.853495,2.348392,2103778,metropole,,
75,Paris,Maison de la Radio,maison-de-la-radio,null,Édifice culturel,moderne,plaine,6,8,,Lieu emblématique de la radiodiffusion en France.,"Émissions en direct, Visites guidées",48.853495,2.348392,2103778,metropole,,
76,Seine-Maritime,Rouen,rouen,,Ville historique,"gothique, colombages",riviere,6,2,,"Capitale historique de Normandie, célèbre pour sa cathédrale et ses maisons à colombages.","Cathédrale Notre-Dame, Gros-Horloge, Musée des Beaux-Arts",49.443347,1.099288,117662,grande_ville,,
76,Seine-Maritime,Étretat,etretat,,Station balnéaire,belle_epoque,"falaise, bord_de_mer",10,1,,"Réputé pour ses falaises spectaculaires, dont l'Aiguille et l'Arche.","Randonnée GR21, Jardins d'Étretat",49.707628,0.205567,1102,village,,
76,Seine-Maritime,Le Havre,le-havre,,Ville moderne reconstruit,"art_deco, brique",bord_de_mer,7,3,,"Ville portuaire reconnue pour son architecture d'Auguste Perret, classée UNESCO.","Église Saint-Joseph, Musée d'art moderne André Malraux",49.491077,0.107686,166687,grande_ville,,
76,Seine-Maritime,Dieppe,dieppe,,Ville portuaire,fortifie,bord_de_mer,6,4,,Connu pour son château surplombant la Manche et son front de mer.,"Château de Dieppe, Plage de Dieppe, Marché du samedi",49.926704,1.077695,28496,ville_moyenne,,
76,Seine-Maritime,Fécamp,fecamp,,Ville portuaire,"brique, gothique",bord_de_mer,6,5,,Ville connue pour l'abbaye de la Trinité et le Palais Bénédictine.,"Palais Bénédictine, Abbaye de la Trinité",49.756878,0.376068,17313,ville_moyenne,,
76,Seine-Maritime,Veules-les-Roses,veules-les-roses,,Village pittoresque,"colombages, normand",bord_de_mer,9,6,oui,Charmant village normand avec plus petit fleuve de France.,"Promenade Veules, Plage",49.8743,0.797952,510,village,,
76,Seine-Maritime,Le Tréport,le-treport,,Ville portuaire,"belle_epoque, fortifie","falaise, bord_de_mer",7,5,,Ville pittoresque avec funiculaire et falaises.,"Funiculaire, Plage, Port",50.061607,1.371175,4378,petite_ville,,
76,Seine-Maritime,Jumièges,jumieges,"Abbaye de Jumièges, Jumièges",Site monastique,"gothique, roman",riviere,8,5,,Abbaye considérée comme l'une des plus belles ruines de France.,"Visite des ruines, Promenade dans le parc",49.508162,0.179211,166687,grande_ville,,
76,Seine-Maritime,Saint-Valery-en-Caux,saint-valery-en-caux,,Station balnéaire,normand,bord_de_mer,6,7,,Petite ville côtière avec un charmant port de plaisance.,"Port, Casino",49.859795,0.710877,3851,petite_ville,,
76,Seine-Maritime,Yport,yport,,Village de pêcheurs,belle_epoque,bord_de_mer,7,8,,Authentique village de pêcheurs de la côte d'Albâtre.,"Plage, Randonnées",49.73817,0.312379,652,village,,
76,Seine-Maritime,Cany-Barville,cany-barville,"Château de Cany, Cany-Barville",Château,renaissance,colline,7,7,,Château entouré de beaux jardins dans la campagne normande.,"Visite du château, Jardin",49.78763,0.638881,2909,petite_ville,,
76,Seine-Maritime,Saint-Wandrille-Rançon,saint-wandrille-rancon,"Abbaye de Saint-Wandrille, Rançon",Abbaye,"gothique, fortifie",riviere,8,7,,Abbaye bénédictine active avec des sites historiques à visiter.,"Visite de l'abbaye, Boutique de produits monastiques",49.523679,0.750308,4002,petite_ville,,
95,Val-d'Oise,Giverny,giverny,"Maison et jardins de Claude Monet, Giverny",Maison d'artiste,normand,riviere,9,4,,Célèbre pour la maison et les jardins de Claude Monet.,"Maison de Monet, Jardins",48.992225,2.180652,22457,ville_moyenne,,
76,Seine-Maritime,Caudebec-en-Caux,caudebec-en-caux,,Ville historique,gothique,riviere,6,7,,Ville avec une église gothique impressionnante et un musée de la marine.,"Église Notre-Dame, Musée de la Marine",49.47037,0.889594,528,village,,
76,Seine-Maritime,Bec-Hellouin,bec-hellouin,,Village pittoresque,"normand, gothique",colline,8,6,oui,Charmant village classé parmi les plus beaux de France avec une abbaye célèbre.,"Abbaye du Bec-Hellouin, Promenade dans le village",49.440459,1.093966,117662,grande_ville,,
76,Seine-Maritime,Sainte-Adresse,sainte-adresse,,Ville côtière,belle_epoque,bord_de_mer,6,7,,Seaside town known for its picturesque villas and beachside views.,"Promenade des Regattas, Plage de Sainte-Adresse",49.50239,0.086505,7004,petite_ville,,
76,Seine-Maritime,Villequier,villequier,"Maison de Victor Hugo, Villequier",Maison d'écrivain,normand,riviere,7,8,,"Lieu de résidence de Victor Hugo, offrant des vues sur la Seine.","Maison de Victor Hugo, Balades",49.416462,1.096075,29003,ville_moyenne,,
76,Seine-Maritime,Varengeville-sur-Mer,varengeville-sur-mer,,Village côtier,"roman, colombages","bord_de_mer, falaise",8,8,,Réputé pour son église et ses jardins suspendus.,"Église Saint-Valéry, Jardins de Vasterival",49.904278,0.994175,969,village,,
77,Seine-et-Marne,Château de Fontainebleau,chateau-de-fontainebleau,,Château royal,"renaissance, classique",foret,10,1,,"Résidence des rois de France, ce château est entouré d'un vaste parc.","Visite du château, Balade en forêt",48.398967,2.702674,15583,ville_moyenne,,
77,Seine-et-Marne,Provins,provins,,Cité médiévale,"medieval, fortifie",plaine,9,3,,"Classée au patrimoine mondial de l'UNESCO, la ville est un exemple des foires de Champagne médiévales.","Spectacle médiéval, Tour César",48.5602,3.298933,11632,ville_moyenne,,
51,Marne,Vaux-le-Vicomte,vaux-le-vicomte,,Château,classique,plaine,9,4,,"Chef-d'œuvre de l'architecture classique, source d'inspiration pour Versailles.","Visite du château, Spectacle de nuit",49.100566,4.115385,586,village,,
77,Seine-et-Marne,Barbizon,barbizon,,Village d'artistes,"brique, classique",foret,8,5,,Célèbre pour avoir hébergé de nombreux peintres du XIXe siècle.,"Musée des Peintres, Galeries d'art",48.445263,2.606058,1261,village,,
77,Seine-et-Marne,Moret-sur-Loing,moret-sur-loing,,Village médiéval,"medieval, fortifie",riviere,8,6,,Charmant village médiéval en bord de Loing.,"Visite du vieux pont, Balades en bateau",48.579496,2.588697,31148,ville_moyenne,,
77,Seine-et-Marne,Nemours,nemours,,Ville historique,"medieval, renaissance",riviere,7,7,,Ville dotée d'un beau château et de charmantes rues anciennes.,"Château de Nemours, Musée départemental",48.267181,2.69647,12889,ville_moyenne,,
77,Seine-et-Marne,Chelles,chelles,,Ville historique,"gothique, classique",plaine,6,8,,Ville avec une abbaye historique et des vestiges intéressants.,"Visite de l'abbaye, Promenade en bord de Marne",48.877434,2.585879,54620,grande_ville,,
77,Seine-et-Marne,La Ferté-sous-Jouarre,la-ferte-sous-jouarre,,Ville historique,"brique, classique",riviere,6,9,,Connue pour ses anciens moulins et son patrimoine industriel.,"Visite des moulins, Balades le long de la Marne",48.94929,3.130666,10254,ville_moyenne,,
77,Seine-et-Marne,Samois-sur-Seine,samois-sur-seine,,Village pittoresque,medieval,"riviere, foret",7,8,,"Village charmant en bord de Seine, avec de belles promenades.","Festival de jazz Django Reinhardt, Balades en forêt",48.452435,2.74865,2126,petite_ville,,
77,Seine-et-Marne,Jouarre,jouarre,,Village monastique,"gothique, renaissance",plaine,6,9,,Connu pour sa célèbre abbaye et ses cryptes mérovingiennes.,"Visite de l'abbaye, Balade au centre-ville",48.926918,3.129983,4221,petite_ville,,
77,Seine-et-Marne,Melun,melun,,Ville préfecture,gothique,riviere,5,5,,Ville avec une riche histoire et un centre-ville agréable.,"Musée de Melun, Visite de l'église Saint-Aspais",48.537605,2.659025,45995,ville_moyenne,,
77,Seine-et-Marne,Château-Landon,chateau-landon,,Village médiéval,"medieval, fortifie",colline,7,7,,Cette ancienne place forte offre des panoramas spectaculaires.,"Église Saint-Thugal, Balade sur les remparts",48.149055,2.702225,3149,petite_ville,,
77,Seine-et-Marne,Meaux,meaux,,Ville historique,gothique,riviere,6,5,,Cité célèbre pour sa cathédrale impressionnante et son musée de la Grande Guerre.,"Cathédrale de Meaux, Musée de la Grande Guerre",48.9579,2.880939,56905,grande_ville,,
77,Seine-et-Marne,Thorigny-sur-Marne,thorigny-sur-marne,,Village,medieval,riviere,6,9,,Charmant village en bord de Marne avec un joli cadre.,"Promenade en bord de Marne, Église Saint-Martin",48.88175,2.704915,10440,ville_moyenne,,
77,Seine-et-Marne,Crécy-la-Chapelle,crecy-la-chapelle,,Village médiéval,"medieval, fortifie",riviere,8,6,,Surnommée la 'Venise de la Brie' pour ses canaux pittoresques.,"Balade en barque, Visite des remparts",48.85771,2.908129,4973,petite_ville,,
78,Yvelines,Versailles,versailles,,Ville royale,classique,"plaine, foret",10,1,,"Ville célèbre pour son château, symbole de l'absolutisme français.","Château de Versailles, Jardins de Versailles",48.8066,2.132033,84095,grande_ville,,
78,Yvelines,Saint-Germain-en-Laye,saint-germain-en-laye,,Ville historique,renaissance,foret,8,4,,Une ville élégante avec un riche passé royal et des vues panoramiques.,"Château de Saint-Germain-en-Laye, Terrasse panoramique",48.8971,2.093018,45931,ville_moyenne,,
78,Yvelines,Rambouillet,rambouillet,,Ville royale,classique,foret,7,5,,Réputée pour son château entouré de vastes forêts.,"Château de Rambouillet, Bergerie nationale",48.646326,1.823736,27724,ville_moyenne,,
78,Yvelines,Marly-le-Roi,marly-le-roi,,Village historique,classique,colline,6,6,,Privilégiée par Louis XIV pour sa résidence de chasse.,"Domaine de Marly, Musée-Promenade",48.866796,2.09332,16756,ville_moyenne,,
78,Yvelines,Poissy,poissy,,Ville historique,gothique,riviere,5,6,,Connue pour sa collégiale et son château médiéval.,"Collégiale Notre-Dame, Musée du Jouet",48.93105,2.04261,40983,ville_moyenne,,
78,Yvelines,Montfort-l'Amaury,montfort-lamaury,,Petite cité de caractère,"medieval, gothique",colline,8,7,,Charmant village avec ses ruelles pavées et maisons anciennes.,"Église Saint-Pierre, Tour Sainte-Anne",48.777397,1.809321,2779,petite_ville,,
78,Yvelines,Thoiry,thoiry,,Village et parc animalier,renaissance,"plaine, foret",7,5,,Célèbre pour son château et son parc zoologique.,"Parc et Château de Thoiry, Safari",48.865784,1.796265,1434,village,,
78,Yvelines,Chevreuse,chevreuse,,Ville médiévale,medieval,colline,8,6,,Un cadre naturel bucolique avec son château médiéval surplombant la vallée.,"Château de la Madeleine, Parc naturel régional",48.707394,2.039093,5502,petite_ville,,
78,Yvelines,Maison-Laffitte,maison-laffitte,,Ville résidentielle,classique,"riviere, foret",6,5,,Connu pour son parc et ses belles demeures de style.,"Château de Maison-Laffitte, Hippodrome",48.946377,2.1457,23093,ville_moyenne,,
78,Yvelines,Le Vésinet,le-vesinet,,Ville jardin,belle_epoque,"riviere, foret",6,5,,Ville-jardin prestigieuse reconnue pour ses lacs et parcs.,"Parc des Ibis, Lac Supérieur",48.892881,2.131172,15554,ville_moyenne,,
78,Yvelines,Rochefort-en-Yvelines,rochefort-en-yvelines,,Village médiéval,medieval,colline,7,9,,"Pittoresque village sur une colline, avec des vestiges médiévaux.","Vestiges du château, Église Saint-Gilles",48.585518,1.988157,910,village,,
78,Yvelines,Ennery,ennery,,Village pittoresque,medieval,colline,7,9,,Petit village charmant avec des vues imprenables sur les environs.,"Église Sainte-Clotilde, Sentiers de randonnée",48.80354,2.126689,84095,grande_ville,,
78,Yvelines,Auffargis,auffargis,,Village de campagne,medieval,foret,6,10,,"Entouré de forêts, idéal pour les amateurs de nature et de randonnées.","Randonnées en forêt, Parc naturel régional",48.70238,1.885018,1963,village,,
78,Yvelines,Neauphle-le-Château,neauphle-le-chateau,,Village historique,medieval,colline,7,8,,Un charmant village avec une riche histoire médiévale.,"Église Saint-Nicolas, Manoir médiéval",48.81357,1.900462,3250,petite_ville,,
78,Yvelines,Les Mesnuls,les-mesnuls,,Village pittoresque,renaissance,foret,6,9,,"Entouré de paysages boisés, avec un charmant manoir.","Manoir des Mesnuls, Bois des Mesnuls",48.757294,1.836786,910,village,,
79,Deux-Sèvres,Niort,niort,,Capitale historique,"medieval, renaissance",riviere,7,5,,Niort se distingue par son donjon médiéval et son port fluvial.,"Donjon de Niort, Jardin des Plantes",46.323494,-0.461384,59854,grande_ville,,
79,Deux-Sèvres,Parthenay,parthenay,,Ville médiévale,"medieval, fortifie",colline,8,7,,Parthenay offre un remarquable ensemble de fortifications médiévales.,"Porte Saint-Jacques, Festival de Parthenay",46.64464,-0.249774,10140,ville_moyenne,,
79,Deux-Sèvres,Coulon,coulon,,Village du Marais poitevin,"belle_epoque, arriere_pays_cotier",riviere,9,3,oui,"Coulon est le cœur du Marais poitevin, propice aux balades en barque.","Balades en barque, Maison du Marais poitevin",46.32181,-0.585894,2299,petite_ville,,
79,Deux-Sèvres,Melle,melle,,Ville médiévale,roman,colline,7,6,,Melle est connue pour ses églises romanes et son festival d'arts.,"Église Saint-Hilaire, Festival de Melle",46.22134,-0.144936,5752,petite_ville,,
79,Deux-Sèvres,Airvault,airvault,,Bourg médiéval,"medieval, fortifie",colline,6,8,,Airvault est célèbre pour son abbaye et ses vieilles halles.,"Abbaye d'Airvault, Les Halles",46.82652,-0.138179,3306,petite_ville,,
79,Deux-Sèvres,Celles-sur-Belle,celles-sur-belle,,Village abbatial,"renaissance, gothique",plaine,7,7,,Celles-sur-Belle est dominée par son imposante abbaye royale.,"Abbaye royale de Celles-sur-Belle, Jardins de l'abbaye",46.262405,-0.210852,3829,petite_ville,,
79,Deux-Sèvres,Saint-Maixent-l'École,saint-maixent-lecole,,Ville historique,medieval,plaine,6,6,,Saint-Maixent-l'École est réputée pour son abbaye et son marché.,"Abbaye de Saint-Maixent, Marché du samedi",46.41344,-0.203336,7595,petite_ville,,
79,Deux-Sèvres,Thouars,thouars,,Ville fortifiée,"medieval, fortifie",colline,8,6,,Thouars impressionne par ses remparts et son château surplombant.,"Château de Thouars, Promenade le long des remparts",46.97946,-0.215552,13891,ville_moyenne,,
79,Deux-Sèvres,La Mothe-Saint-Héray,la-mothe-saint-heray,,Village historique,"renaissance, gothique",riviere,6,8,,La Mothe-Saint-Héray abrite un beau patrimoine architectural et un moulin.,"Moulin l'Abbé, Église Saint-Héray",46.360596,-0.11319,1652,village,,
79,Deux-Sèvres,Mauléon,mauleon,,Ville historique,medieval,colline,6,7,,Mauléon est connue pour ses anciennes fortifications et son dynamisme festif.,"Château de Mauléon, Festival de musique",46.923027,-0.750233,8573,petite_ville,,
79,Deux-Sèvres,Pamproux,pamproux,,Bourg rural,roman,plaine,5,9,,Pamproux séduit par sa tranquillité et ses vieilles pierres.,"Église Saint-Maixent, Sentiers de randonnée",46.39561,-0.055154,1686,village,,
79,Deux-Sèvres,Saint-Loup-Lamairé,saint-loup-lamaire,,Village du patrimoine,"medieval, renaissance",riviere,7,8,,Saint-Loup-Lamairé offre une belle escapade avec son patrimoine préservé.,"Château de Saint-Loup, Promenade au bord de l’eau",46.786785,-0.166651,1064,village,,
80,Somme,Amiens,amiens,,Ville gothique,"gothique, brique, ardoise","plaine, riviere",8,3,,"Célèbre pour sa cathédrale gothique, la plus grande de France.","Cathédrale d'Amiens, Quartier Saint-Leu",49.894585,2.300174,136449,grande_ville,,
80,Somme,Baie de Somme,baie-de-somme,"Baie de Somme, Saint-Valery-sur-Somme",Site naturel,,"bord_de_mer, estuaires",9,4,,Une des plus belles baies au monde avec des paysages d'exception.,"Observation des phoques, Balades en bateau",50.188717,1.627349,2306,petite_ville,,
80,Somme,Saint-Valery-sur-Somme,saint-valery-sur-somme,,Ville médiévale,"medieval, normand","bord_de_mer, estuaires",8,5,oui,Charmante ville médiévale avec vue imprenable sur la Baie de Somme.,"Tours en calèche, Visite du port",50.188717,1.627349,2306,petite_ville,,
80,Somme,Abbeville,abbeville,,Ville historique,"gothique, brique",plaine,6,6,,Ville historique avec une belle église gothique.,"Église Saint-Vulfran, Parc d'Émonville",50.10565,1.832851,22395,ville_moyenne,,
80,Somme,Cayeux-sur-Mer,cayeux-sur-mer,,Station balnéaire,belle_epoque,bord_de_mer,7,7,,Une longue plage de galets parfaite pour les balades.,"Promenade des galets, Cabines de plage colorées",50.183395,1.494179,2316,petite_ville,,
62,Pas-de-Calais,Royon,royon,,Village,,plaine,5,9,,Petit village tranquille en pleine plaine picarde.,,50.47313,1.991324,121,hameau,,
80,Somme,Fort-Mahon-Plage,fort-mahon-plage,,Station balnéaire,belle_epoque,bord_de_mer,7,5,,Station familiale avec des activités balnéaires variées.,"Sports nautiques, Plage surveillée",50.34145,1.562797,1363,village,,
80,Somme,Long,long,,Village,medieval,riviere,6,8,,Petit village charmant avec son château et son moulin.,"Visite du château, Balades le long de la Somme",50.038837,1.979447,590,village,,
80,Somme,Crécy-en-Ponthieu,crecy-en-ponthieu,,Ville historique,brique,plaine,6,7,,Célèbre pour sa bataille historique.,"Site de la bataille de Crécy, Forêt de Crécy",50.252163,1.882182,1376,village,,
80,Somme,Le Crotoy,le-crotoy,,Station balnéaire,belle_epoque,bord_de_mer,7,6,,Petite station balnéaire face à la Baie de Somme.,"Plage du Crotoy, Parc du Marquenterre",50.214889,1.624757,1958,village,,
80,Somme,Villers-Bretonneux,villers-bretonneux,,Ville mémorielle,brique,plaine,5,5,,Lieu commémoratif des soldats australiens de la Première Guerre mondiale.,"Mémorial australien, Musée franco-australien",49.868538,2.517099,4647,petite_ville,,
80,Somme,Rue,rue,,Ville historique,"medieval, brique",plaine,6,8,,Ville médiévale avec une chapelle et une tour.,"Chapelle du Saint-Esprit, Beffroi de Rue",50.27323,1.667552,2987,petite_ville,,
81,Tarn,Castelnau-de-Montmiral,castelnau-de-montmiral,,Plus Beaux Villages de France,"medieval, fortifie","colline, vignoble",9,5,oui,Un village perché avec une place centrale magnifiquement préservée.,"Visite du centre médiéval, Randonnée dans les collines environnantes",43.965557,1.819971,1062,village,,
81,Tarn,Lautrec,lautrec,,Plus Beaux Villages de France,"medieval, brique","colline, plaine",8,5,oui,"Connu pour être le berceau de l'ail rose, ce village offre des vues pittoresques.","Fête de l'ail, Visite guidée du moulin de la Salvetat",43.707,2.13759,1673,village,,
81,Tarn,Monestiés,monesties,,Plus Beaux Villages de France,"medieval, gothique","riviere, colline",9,6,oui,Charmant village avec son pont médiéval et ses ruelles paisibles.,"Visite des chapelles, Expositions d'artisanat local",44.07155,2.09732,1381,village,,
81,Tarn,Puycelsi,puycelsi,,Plus Beaux Villages de France,"medieval, fortifie","foret, colline",9,5,oui,Un village fortifié offrant une vue imprenable sur la forêt de Grésigne.,"Randonnées en forêt, Visite de l'église Saint-Corneille",43.992977,1.710209,456,village,,
81,Tarn,Albi,albi,,Cité épiscopale,"gothique, brique",riviere,10,2,,"La cité épiscopale d'Albi, inscrite au patrimoine mondial de l'UNESCO.","Cathédrale Sainte-Cécile, Musée Toulouse-Lautrec",43.9261,2.146254,51290,grande_ville,,
